-5.526670762425255068e-02,3.000000000000000000e+00,1.214400000000000013e+01,7.310650398651750148e-01,2.530000000000000027e-01,6.072000000000000064e+00,2.428800000000000403e-01
-5.538473463669837255e-02,3.000000000000000000e+00,1.184800000000000075e+01,6.995762198479507088e-01,2.468333333333333213e-01,5.924000000000000377e+00,2.369600000000000040e-01
-5.541665317476156261e-02,3.133333333333333304e+00,1.196799999999999997e+01,7.000806667664761784e-01,2.493333333333333512e-01,5.983999999999999986e+00,2.393600000000000172e-01
-5.569742329638656397e-02,3.100000000000000089e+00,1.163600000000000101e+01,6.930535961610366780e-01,2.424166666666666692e-01,5.818000000000000504e+00,2.327199999999999824e-01
-5.581518857357841562e-02,3.120000000000000107e+00,1.165760000000000218e+01,6.990181784730260528e-01,2.428666666666666751e-01,5.828800000000001091e+00,2.331519999999999981e-01
