0.000000000000000000e+00,1.088794583671091232e+02,1.112899523243002164e+02,8.000000000000000000e+00,1.300000000000000000e+01,5.384615384615384359e-01,6.801470822272109862e-02,1.416317206095165093e-01,4.032410311482856891e-01
1.000000000000000000e+00,9.624280875822964276e+01,1.222548231434061137e+02,5.000000000000000000e+00,1.200000000000000000e+01,5.757575757575758013e-01,6.532897919253831398e-02,4.407682151475774135e-01,1.341946098076403082e-01
2.000000000000000000e+00,6.833916526942944358e+01,5.824965168615104716e+01,7.000000000000000000e+00,7.000000000000000000e+00,8.571428571428570953e-01,6.611102728852764898e-02,2.357306625761923860e-02,2.983908156639518416e-02
3.000000000000000000e+00,3.508523104049512398e+01,6.713766183844133195e+01,6.000000000000000000e+00,1.100000000000000000e+01,5.454545454545454142e-01,4.047911735221789570e-02,3.834858409449082989e-02,2.094712082414911664e-02
4.000000000000000000e+00,5.188176247347412584e+01,2.633777091239435819e+01,7.000000000000000000e+00,8.000000000000000000e+00,4.666666666666666741e-01,3.687711617878598747e-02,1.148110411555558659e-02,1.822986958194620574e-02
5.000000000000000000e+00,1.686599343331562295e+01,7.526336530694221594e+00,7.000000000000000000e+00,3.000000000000000000e+00,4.285714285714285476e-01,4.070164017762002012e-02,9.205327300341090667e-04,8.475785588994146427e-03
6.000000000000000000e+00,1.907883553680143507e+01,2.108641975308642280e+00,6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.333116454482872720e-02,3.052491179522504126e-03,1.855695534932277901e-02
7.000000000000000000e+00,1.305993630288646656e+01,6.045815886241418191e+00,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.306993112948285338e-02,1.648568645397190547e-03,1.457395443674366388e-02
8.000000000000000000e+00,9.061154224349547093e+00,5.470085470085470192e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.333333333333333148e-01,9.093085065846634452e-02,3.650266313594480319e-10,1.483319721247975202e-05
9.000000000000000000e+00,2.785788452987844366e+01,2.208000000000000185e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.786109413103117494e-02,3.345954243923136145e-02,4.514594057201194721e-02
1.000000000000000000e+01,0.000000000000000000e+00,4.734299516908212269e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.333333333333333148e-01,6.249999999999998612e-03,4.601253636893010583e-07,0.000000000000000000e+00
1.100000000000000000e+01,6.677814938684504042e+00,4.444444444444444642e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.489645566432153789e-02,7.719398120334843460e-07,5.699007798490337760e-09
1.200000000000000000e+01,2.593010853880419297e+00,1.797573219873483286e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.333333333333333148e-01,9.095696692080762827e-03,2.360639524204689444e-06,4.051398730803710733e-06
1.300000000000000000e+01,9.447431255635559921e+01,1.142090922961594828e+02,8.000000000000000000e+00,1.200000000000000000e+01,5.757575757575758013e-01,1.035592747203452624e-01,1.465916594396880213e-01,1.302465147848188010e-01
1.400000000000000000e+01,8.000784943133527349e+01,6.328116180209215003e+01,1.000000000000000000e+01,1.000000000000000000e+01,6.545454545454545414e-01,8.076401984309725113e-02,8.412709662260062227e-02,1.170655209197391661e-01
1.500000000000000000e+01,3.848556453302160918e+01,2.943232320151291148e+01,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.082815310797877073e-02,1.116278977476329107e-02,1.174679177163661173e-02
1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.990000000000000000e+02,9.990000000000000000e+02,9.990000000000000000e+02,9.990000000000000000e+02,9.990000000000000000e+02,9.990000000000000000e+02
1.700000000000000000e+01,3.517316017316017174e+00,1.666666666666666785e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.785968467722162986e-03,3.557652279099392158e-03,1.081207437735956902e-03
1.800000000000000000e+01,2.344998253008548517e+01,2.463662226472705541e+01,9.000000000000000000e+00,8.000000000000000000e+00,6.222222222222222321e-01,6.125753028955081142e-02,1.268673440607794196e-02,2.454450536123614288e-02
1.900000000000000000e+01,5.265606916654746783e+00,1.960770605434980851e+01,3.000000000000000000e+00,3.000000000000000000e+00,3.333333333333333148e-01,2.481945595225680534e-02,2.857999205508418182e-04,1.445550141482712734e-04
2.000000000000000000e+01,1.971195355403347804e+01,8.702090592334494445e+00,3.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e-01,4.209020937321955591e-02,4.182780169508855286e-04,7.691370295490199745e-05
2.100000000000000000e+01,9.957006229202155723e+00,9.266449318316539063e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.151002270922192594e-02,4.375314325270141663e-02,2.090135392007436491e-02
2.200000000000000000e+01,2.550943296788220849e+00,8.960573476702508700e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.684238197024194209e-03,1.912716279085694511e-03,5.430751512925819377e-04
2.300000000000000000e+01,6.617424242424242209e+00,2.087939081306804390e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.850334610696084334e-02,6.000719062016418104e-04,4.263227659231917069e-04
2.400000000000000000e+01,0.000000000000000000e+00,3.333333333333333481e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.249999999999998612e-03,1.663981360920605351e-05,0.000000000000000000e+00
