0.000000000000000000e+00,5.150697199999999754e+00,1.037975440000000127e+01,8.919999999999999929e+00,8.080000000000000071e+00,7.868715728715730551e-01,6.340870486380145721e-02,2.027485106173914642e-01,8.359762908406956350e-02
1.000000000000000000e+00,4.786209799999999959e+00,1.050879464000000141e+01,9.039999999999999147e+00,8.240000000000000213e+00,8.220490620490619182e-01,6.132245065823451607e-02,1.705690456272796751e-01,8.207119542936970602e-02
2.000000000000000000e+00,4.406179760000001444e+00,4.009605640000000193e+00,7.759999999999999787e+00,7.360000000000000320e+00,5.109956709956710030e-01,5.300152394711839937e-02,3.865419873936755402e-02,3.824200118192167680e-02
3.000000000000000000e+00,2.334672039999999615e+00,4.440219719999999981e+00,4.759999999999999787e+00,5.480000000000000426e+00,6.123174603174603714e-01,3.655705564985226030e-02,2.899705174773830815e-02,6.548073675227939275e-03
4.000000000000000000e+00,2.468225120000000494e+00,2.544876920000000098e+00,5.679999999999999716e+00,6.480000000000000426e+00,5.264444444444444926e-01,3.392097239040689494e-02,8.677875532110544687e-03,7.418523723829257600e-03
5.000000000000000000e+00,1.432793320000000037e+00,1.574447239999999804e+00,7.839999999999999858e+00,7.320000000000000284e+00,4.788955488955490281e-01,4.070578200192696144e-02,1.456770642410068137e-02,3.088732803646273943e-03
6.000000000000000000e+00,5.700359919999998581e+00,2.355720840000000038e+00,1.080000000000000071e+01,7.440000000000000391e+00,6.699789099789100755e-01,6.855430350332501754e-02,2.886224479622263167e-02,8.427821893301150336e-02
7.000000000000000000e+00,5.838566399999999490e+00,2.102160799999999607e+00,9.880000000000000782e+00,7.400000000000000355e+00,7.657344877344877121e-01,6.828327801104235040e-02,2.984858888711925534e-02,8.671065296222174590e-02
8.000000000000000000e+00,9.036463600000000929e-01,8.439890399999999682e-01,6.280000000000000249e+00,5.799999999999999822e+00,5.857460317460315702e-01,2.857901664522760968e-02,3.523277900946095512e-03,6.518876267827813584e-04
9.000000000000000000e+00,4.711564640000000637e+00,2.037668840000000259e+00,6.160000000000000142e+00,6.679999999999999716e+00,9.758730158730157811e-01,4.810775567158190325e-02,2.951221567042536936e-02,1.033045649421889534e-01
1.000000000000000000e+01,6.277547999999999462e-02,3.432258799999999832e-01,1.320000000000000062e+00,4.480000000000000426e+00,7.386666666666666936e-01,7.455616413320891381e-03,4.801253284970241533e-04,1.099272888909808630e-05
1.100000000000000000e+01,1.687771999999999883e-01,3.974775600000001186e-01,1.879999999999999893e+00,4.080000000000000071e+00,7.573333333333336359e-01,1.031164422559051330e-02,2.277870520165976680e-03,4.957356929669200349e-05
1.200000000000000000e+01,2.120806400000000425e-01,3.936850399999999306e-01,2.799999999999999822e+00,4.480000000000000426e+00,7.893333333333335533e-01,1.071712612850102622e-02,1.670512091829061418e-04,4.050963994268724219e-05
1.300000000000000000e+01,7.943207799999998819e+00,1.076125736000000188e+01,1.335999999999999943e+01,9.279999999999999361e+00,5.685416936005170951e-01,9.233703453402403172e-02,1.968909067076259900e-01,1.349199600832516610e-01
1.400000000000000000e+01,8.005751760000000772e+00,7.946561679999999406e+00,1.348000000000000043e+01,9.400000000000000355e+00,5.491420279067336097e-01,9.677612247840537696e-02,1.405576154041521530e-01,1.312604975474711833e-01
1.500000000000000000e+01,3.661692239999999376e+00,1.835546359999999932e+00,5.400000000000000355e+00,6.679999999999999716e+00,6.833650793650793975e-01,4.194721276468887233e-02,1.913988632306309542e-02,3.069085337933290247e-02
1.600000000000000000e+01,3.439504000000000172e-02,1.781428399999999967e-01,6.400000000000000133e-01,2.959999999999999964e+00,7.813333333333334352e-01,6.422915226960390980e-03,1.019097186122393814e-03,1.456147433091896631e-04
1.700000000000000000e+01,1.990313999999999972e-01,3.904497999999999580e-01,9.599999999999999645e-01,2.799999999999999822e+00,1.000000000000000000e+00,8.270080550608221309e-03,6.066568894675487822e-04,2.336061954322356878e-04
1.800000000000000000e+01,6.697305080000001354e+00,3.986291639999999248e+00,1.655999999999999872e+01,8.599999999999999645e+00,4.072627647550249308e-01,9.400353309644320088e-02,4.176719718324081732e-02,1.067143485624263421e-01
1.900000000000000000e+01,4.543553599999999859e-01,6.902718400000000809e-01,3.600000000000000089e+00,4.959999999999999964e+00,5.547619047619046784e-01,1.687315681383425026e-02,1.277851776311735802e-03,2.195323879334244363e-04
2.000000000000000000e+01,9.032220000000001914e-01,8.013083200000000739e-01,5.120000000000000107e+00,5.000000000000000000e+00,6.837142857142854968e-01,2.803538725684734043e-02,2.529280407873009309e-03,8.541188757430807649e-04
2.100000000000000000e+01,4.756823399999999147e+00,1.841213160000000570e+00,5.959999999999999964e+00,6.360000000000000320e+00,9.439047619047619131e-01,4.362291901715897174e-02,2.425853505741102506e-02,9.630463903546436499e-02
2.200000000000000000e+01,1.876665999999999335e-01,5.234547200000000400e-01,1.080000000000000071e+00,3.919999999999999929e+00,4.400000000000000022e-01,8.053834049656918501e-03,6.424059949078753497e-04,1.686377850743299184e-04
2.300000000000000000e+01,8.717381999999997966e-01,6.486427200000000060e-01,4.200000000000000178e+00,5.839999999999999858e+00,6.587792207792207977e-01,2.600598400521016498e-02,8.137414075759231286e-03,2.448273035651917992e-03
2.400000000000000000e+01,1.847316000000000236e-02,3.754429200000000133e-01,2.000000000000000111e-01,4.559999999999999609e+00,8.752380952380951484e-01,6.726590096232601922e-03,4.287389993517773217e-03,2.736206851148152548e-05
