0.000000000000000000e+00,3.274572000000000482e+00,7.318890000000000562e+00,1.100000000000000000e+01,8.000000000000000000e+00,6.545454545454545414e-01,7.684152173487701631e-02,1.936138256954293424e-01,6.464156430006759435e-02
1.000000000000000000e+00,4.591983000000000814e+00,7.278904999999999959e+00,1.000000000000000000e+01,9.000000000000000000e+00,6.727272727272727293e-01,8.424873058596124564e-02,1.590680624238220153e-01,1.260566256108001659e-01
2.000000000000000000e+00,2.878642999999999841e+00,2.881460000000000132e+00,1.200000000000000000e+01,6.000000000000000000e+00,4.393939393939393923e-01,4.767930429598010722e-02,5.322975452107827493e-02,2.814974173977093444e-02
3.000000000000000000e+00,1.121788000000000229e+00,3.646393999999999913e+00,5.000000000000000000e+00,7.000000000000000000e+00,6.111111111111111605e-01,2.538478442228585957e-02,3.039195707565550686e-02,6.794892755873224548e-03
4.000000000000000000e+00,2.870772999999999797e+00,2.509548000000000556e+00,7.000000000000000000e+00,8.000000000000000000e+00,5.555555555555555802e-01,5.236898391792797758e-02,3.176335990228350975e-02,1.250514158182716891e-02
5.000000000000000000e+00,1.146087999999999996e+00,1.048170999999999964e+00,5.000000000000000000e+00,4.000000000000000000e+00,5.714285714285713969e-01,4.103949729608270813e-02,9.793301331361792955e-03,4.419172393399479516e-03
6.000000000000000000e+00,2.302969999999999740e+00,1.154121000000000175e+00,6.000000000000000000e+00,6.000000000000000000e+00,8.571428571428570953e-01,4.763914169470325616e-02,1.320703468282102486e-02,6.234049149124461925e-02
7.000000000000000000e+00,3.926381000000000121e+00,1.459432999999999758e+00,9.000000000000000000e+00,6.000000000000000000e+00,7.500000000000000000e-01,6.736655402458562036e-02,3.481184676596298794e-02,1.218218538386813127e-01
8.000000000000000000e+00,5.802500000000000019e-02,5.267999999999999350e-01,1.000000000000000000e+00,2.000000000000000000e+00,6.666666666666666297e-01,7.157368297547812667e-03,3.744742719967755675e-03,5.119888218031865685e-05
9.000000000000000000e+00,4.296323000000000114e+00,1.184931999999999874e+00,5.000000000000000000e+00,8.000000000000000000e+00,8.571428571428570953e-01,6.674318731521045045e-02,2.330014667591600794e-02,1.472480474511746462e-01
1.000000000000000000e+01,0.000000000000000000e+00,1.401699999999999890e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000992e-03,4.480813059412152438e-03,0.000000000000000000e+00
1.100000000000000000e+01,0.000000000000000000e+00,3.176149999999999807e-01,0.000000000000000000e+00,4.000000000000000000e+00,8.333333333333333703e-01,6.000000000000000992e-03,7.375792156353808311e-03,0.000000000000000000e+00
1.200000000000000000e+01,0.000000000000000000e+00,2.556899999999999729e-01,0.000000000000000000e+00,3.000000000000000000e+00,6.666666666666666297e-01,6.000000000000000992e-03,4.336879210969457263e-03,0.000000000000000000e+00
1.300000000000000000e+01,6.013517000000001111e+00,6.065750000000000419e+00,1.700000000000000000e+01,8.000000000000000000e+00,4.338235294117647189e-01,1.158328646288728503e-01,1.701814090956384473e-01,9.738944673514181305e-02
1.400000000000000000e+01,3.898182000000000258e+00,4.822589999999999932e+00,1.500000000000000000e+01,9.000000000000000000e+00,4.952380952380952550e-01,8.622409021161513143e-02,1.180063046180164221e-01,7.665501353625757408e-02
1.500000000000000000e+01,1.969840000000000035e+00,1.261756000000000100e+00,4.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,3.026646195968962436e-02,1.737160381533216572e-02,2.434139363659397481e-02
1.600000000000000000e+01,0.000000000000000000e+00,1.020230000000000026e-01,9.990000000000000000e+02,9.990000000000000000e+02,9.990000000000000000e+02,9.990000000000000000e+02,9.990000000000000000e+02,9.990000000000000000e+02
1.600000000000000000e+01,1.194000000000000061e-01,3.447489999999999721e-01,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000992e-03,1.142615167081701810e-03,0.000000000000000000e+00
1.700000000000000000e+01,7.281500000000000306e+00,3.608021999999999618e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,8.117882671021137836e-03,1.014783298499088516e-03,7.716116318394796716e-04
1.800000000000000000e+01,1.203219999999999984e-01,4.853870000000000129e-01,2.100000000000000000e+01,1.100000000000000000e+01,3.142857142857142794e-01,1.285716526635211909e-01,5.805026952136670831e-02,1.376092563894613374e-01
