-5.294612862440002676e-02,4.599999999999999645e+00,1.142399999999999949e+01,7.105826579786029829e-01,2.586956521739130488e-01,5.950000000000000178e+00,2.479166666666667018e-01
-5.346563799334855954e-02,4.500000000000000000e+00,1.118399999999999928e+01,7.191146727348199930e-01,2.532608695652173725e-01,5.825000000000000178e+00,2.427083333333333037e-01
-5.322030114103494525e-02,4.333333333333333037e+00,1.124266666666666659e+01,7.248879093392666118e-01,2.545893719806763267e-01,5.855555555555555181e+00,2.439814814814814659e-01
-5.322118700191812157e-02,4.250000000000000000e+00,1.137599999999999945e+01,7.283143547827299891e-01,2.576086956521738691e-01,5.924999999999999822e+00,2.468750000000000111e-01
-5.325428078531981718e-02,4.240000000000000213e+00,1.131519999999999726e+01,7.250126655407549414e-01,2.562318840579710377e-01,5.893333333333333535e+00,2.455555555555555824e-01
