116145.0
109642.008805
15814.0
13718.0
667.0
73.0
181.0
288.0
43.0
10235.0550393
96.0
27.0
25.0
103565.210901
24101.0
8104.0
46.0
139.0
734.0
84.0
230.0
105.0
191.449882403
101.0
85.0
